urls,names,bio,birth,death,age,place
"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%83%D1%82%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Паутов, Анатолий Михайлович","Анатолий Михайлович Паутов (11 сентября 1943, Ленинград — 29 августа 2020[1]) — российский трубач, военный дирижёр, позднее — преподаватель по классу трубы и дирижёр духовых оркестров Московского государственного института музыки имени А. Г. Шнитке и Детской музыкальной школы имени М. И. Табакова, вёл класс трубы и камерного ансамбля в Российской государственной специализированной академии искусств. Заслуженный работник культуры России. Кандидат искусствоведения, профессор МГИМ имени А. Г. Шнитке.",11.09.1943,29.08.2020,76,
"https://ru.wikipedia.org/wiki/%D0%92%D0%BE%D1%80%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Воронов, Владимир Михайлович","Владимир Михайлович Воронов (20 мая 1965, Абакан – 29 августа 2020) — тренер-преподаватель высшей категории по дзюдо и самбо СДЮСШОР имени Александра Невского, заместитель начальника физкультурно-оздоровительного комбината по спортивной работе открытого акционерного общества «Оскольский электрометаллургический комбинат», вице-президент областной федерации самбо и дзюдо. Тренер команды по ММА Imperial Team и клуба Red Devil.",20.05.1965,29.08.2020,55,
"https://ru.wikipedia.org/wiki/%D0%90%D0%BC%D0%B8%D1%80%D0%B4%D0%B6%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%90%D1%80%D1%82%D1%91%D0%BC_%D0%90%D1%80%D0%BA%D0%B0%D0%B4%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Амирджанов, Артём Аркадьевич","Артём Аркадьевич Амирджанов (18 ноября 1945, Баку — 31 августа 2020, Омск) — советский футболист, советский и российский тренер; функционер.",18.11.1945,31.08.2020,74,Омск
"https://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D0%BF%D0%B8%D0%B2%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%9F%D0%B5%D1%82%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Крапивин, Владислав Петрович","Владисла́в Петро́вич Крапи́вин (14 октября 1938[1][2], Тюмень, Омская область — 1 сентября 2020[3][1], Екатеринбург[3]) — советский, русский детский писатель, поэт, сценарист, журналист и педагог. Лауреат Премии Ленинского комсомола (1974) и Премии Президента Российской Федерации (2014).",14.10.1938,01.09.2020,81,Екатеринбург
"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D1%81%D0%B0%D1%82%D0%BA%D0%B8%D0%BD,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87","Касаткин, Леонид Леонидович","Леони́д Леони́дович Каса́ткин (30 декабря 1926, Фрунзе — 13 сентября 2020[1], Москва) — советский и российский лингвист, специалист по фонетике русского языка и диалектологии. Доктор филологических наук (1986), профессор МГУ (1993—2004), до 2012 года возглавлял отдел диалектологии и лингвистической географии Института русского языка им. В. В. Виноградова РАН (с 1998 года), до 2017 года работал в отделе современного русского языка.",30.12.1926,13.09.2020,93,Москва
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D1%85%D0%BC%D0%B0%D1%80%D0%B4%D0%B0%D0%BD%D0%BE%D0%B2,_%D0%AD%D1%81%D0%B5%D0%B4%D1%83%D0%BB%D0%BB%D0%B0%D1%85_%D0%90%D0%B7%D0%B8%D0%B7%D0%BE%D0%B2%D0%B8%D1%87","Шахмарданов, Эседуллах Азизович","Эседуллах Азизович Шахмарданов (17 октября 1949, Ахты, Ахтынский район, Дагестанская АССР, РСФСР, СССР — 15 сентября 2020, Махачкала, Дагестан, Россия) — советский борец, советский и российский тренер по борьбе, главный тренер женской сборной Колумбии. Заслуженный тренер РСФСР. Заслуженный тренер России.",17.10.1949,15.09.2020,70,Махачкала
"https://ru.wikipedia.org/wiki/%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87","Борисов, Михаил Борисович","Михаи́л Бори́сович Бори́сов (настоящая фамилия Фишман-Борисов[3][4][5]; 8 февраля 1949, Москва — 19 сентября 2020, там же) — советский и российский режиссёр, телеведущий, актёр и театральный педагог. Заслуженный деятель искусств Российской Федерации (2000), профессор, кандидат психологических наук, заведующий кафедрой режиссуры Театрального института им. Б. Щукина, заведующий кафедрой эстрадного искусства Российского института театрального искусства, режиссёр-постановщик спектаклей и оперетт, с 1994 года и до своей смерти — был ведущим и художественным руководителем еженедельной всероссийской телевизионной лотереи «Русское лото».",08.02.1949,19.09.2020,71,Москва
"https://ru.wikipedia.org/wiki/%D0%90%D0%B3%D0%B0%D0%B5%D0%B2,_%D0%92%D0%B0%D1%85%D0%B0_%D0%90%D0%B1%D1%83%D0%B5%D0%B2%D0%B8%D1%87","Агаев, Ваха Абуевич","Ва́ха Абу́евич Ага́ев (15 марта 1953, Кзыл-Орда, Кзыл-Ординская область, Казахская ССР, СССР — 23 сентября 2020[3][4], Москва[1], Россия) — российский предприниматель и политический деятель, депутат Государственной думы Федерального собрания Российской Федерации VI и VII созывов от политической партии «КПРФ».",15.03.1953,23.09.2020,67,Москва
"https://ru.wikipedia.org/wiki/%D0%9D%D0%B8%D0%BA%D0%B8%D1%82%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Никитин, Виктор Николаевич","Виктор Николаевич Никитин (15 ноября 1960, Москва — 30 сентября 2020, Воронеж) — русский писатель, драматург, редактор. Член Союза писателей России (2003)[1].",15.11.1960,30.09.2020,59,Воронеж
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%80%D1%87%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Марченко, Константин Константинович","Константи́н Константи́нович Ма́рченко (6 сентября 1939, Ленинград — 1 октября 2020, Санкт-Петербург) — советский и российский историк-антиковед, археолог, скифолог, доктор исторических наук, заведующий отделом истории античной культуры Института истории материальной культуры РАН, специалист по античной археологии Северного Причерноморья, взаимоотношениям греков и варваров в Северном Причерноморье.",06.09.1939,01.10.2020,81,Санкт-Петербург
"https://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%BE%D1%80%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Егоров, Борис Фёдорович","Бори́с Фёдорович Его́ров (29 мая 1926, Балашов, Саратовская губерния — 3 октября 2020, Санкт-Петербург, Россия[1][2]) — советский и российский филолог, литературовед, историк, культуролог, мемуарист, видный специалист по истории русской литературы и общественной мысли ХІХ века. Доктор филологических наук, профессор, член Союза писателей Санкт-Петербурга (с 1982), член Всемирной ассоциации писателей Международный ПЕН-клуб (с 2003), академик Независимой академии эстетики и свободных искусств в Москве (с 1993).",29.05.1926,03.10.2020,94,Санкт-Петербург
"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%86%D0%B5%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%A4%D0%B8%D0%BB%D0%B8%D0%BF%D0%BF%D0%BE%D0%B2%D0%B8%D1%87","Куцев, Геннадий Филиппович","Генна́дий Фили́ппович Ку́цев (также Шафранов-Куцев; 17 сентября 1938[1], Ушумун, Амурская область, СССР[3] — 9 октября 2020[2], Тюмень[3]) — советский и российский философ, социолог. Доктор философских наук (1978), профессор (1980), заслуженный деятель науки Российской Федерации, академик РАО (2015), научный руководитель Тюменского государственного университета. Главный редактор «Большой Тюменской энциклопедии» (2004—2009 годы)[4].",17.09.1938,09.10.2020,82,Тюмень
"https://ru.wikipedia.org/wiki/%D0%9A%D1%83%D0%BB%D1%8C%D0%BA%D0%BE%D0%B2,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D0%B8%D0%B9_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Кульков, Василий Сергеевич","Васи́лий Серге́евич Кулько́в (11 июня 1966[1][2], Москва, РСФСР, СССР — 10 октября 2020[3]) — советский и российский футболист, защитник и полузащитник, игрок сборных СССР и России. Мастер спорта СССР (1989). Тренер.",11.06.1966,10.10.2020,54,
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BC%D0%B1%D0%B0,_%D0%A2%D0%B0%D1%80%D0%B0%D1%81_%D0%9C%D0%B8%D1%80%D0%BE%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Шамба, Тарас Миронович","Тара́с Миро́нович Шамба (29 июля 1938, Сухум – 13 октября 2020[1]) — абхазский и российский общественно-политический деятель, доктор юридических наук (1985), проректор Российского государственного торгово-экономического университета (2002—2008), сопредседатель Российского конгресса народов Кавказа. Имеет неофициальный пожизненный титул «Народный президент Абхазии»[2][3].",29.07.1938,13.10.2020,82,
"https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B5%D1%82%D1%8C%D1%8F%D0%BA%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB-%D0%BC%D0%B0%D0%B9%D0%BE%D1%80)","Третьяков, Валерий Михайлович (генерал-майор)","Валерий Михайлович Третьяков (5 сентября 1944, Омск — 13 октября 2020, Челябинск) — сотрудник органов госбезопасности, народный депутат Верховного Совета Казахской ССР XII созыва (1990–1991), генерал-майор.",05.09.1944,13.10.2020,76,Челябинск
"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%85%D0%BE%D0%BC%D0%BE%D0%B2,_%D0%90%D1%80%D1%82%D1%83%D1%80_%D0%98%D0%BD%D0%BD%D0%BE%D0%BA%D0%B5%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Пахомов, Артур Иннокентьевич","Арту́р Инноке́нтьевич Пахо́мов (16 февраля 1954, Антоновка — 14 октября 2020[1]) — советский и российский тренер по боксу. Старший тренер якутских ШВСМ и РСДЮСШ, главный тренер сборной команды Якутии, личный тренер таких титулованных российских боксёров, как Георгий Балакшин и Василий Егоров. Заслуженный тренер России (2001).",16.02.1954,14.10.2020,66,
"https://ru.wikipedia.org/wiki/%D0%A5%D0%B0%D0%BB%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%94%D0%B0%D0%BD%D0%B8%D0%BB_%D0%A2%D0%B0%D1%85%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Халимов, Данил Тахирович","Данил Тахирович Халимов (6 июля 1978 — 15 октября 2020[1]) — казахстанский борец греко-римского стиля, призёр чемпионата Азии. Мастер спорта России международного класса.",06.07.1978,15.10.2020,42,
"https://ru.wikipedia.org/wiki/%D0%90%D0%BA%D1%81%D1%91%D0%BD%D0%BE%D0%B2,_%D0%92%D0%B8%D1%82%D0%B0%D0%BB%D0%B8%D0%B9_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Аксёнов, Виталий Евгеньевич","Виталий Евгеньевич Аксёнов (21 марта 1931, Ростов-на-Дону, РСФСР, СССР — 16 октября 2020, Санкт-Петербург, Россия[1]) — советский и российский режиссёр-постановщик и сценарист. Заслуженный деятель искусств Российской Федерации (2008)[2].",21.03.1931,16.10.2020,89,Санкт-Петербург
"https://ru.wikipedia.org/wiki/%D0%A8%D0%B5%D0%BC%D1%8C%D0%B8-%D0%97%D0%B0%D0%B4%D0%B5,_%D0%90%D0%B9%D0%B4%D1%8B%D0%BD_%D0%AD%D1%88%D1%80%D0%B5%D1%84%D0%BE%D0%B2%D0%B8%D1%87","Шемьи-Заде, Айдын Эшрефович","Айдын Эшрефович Шемьи-заде, псевдоним Айдын Шем (1 сентября 1933, Симферополь — 17 октября 2020, Москва) — крымскотатарский культурный деятель и писатель, доктор физико-математических наук.",01.09.1933,17.10.2020,87,Москва
"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D1%81%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BC%D0%B5%D0%B4%D0%B8%D0%BA)","Тарасов, Николай Иванович (медик)","Николай Иванович Тарасов (17 декабря 1933, Мартино, Уральская область — 17 октября 2020, Челябинск) — советский и российский учёный-хирург и уролог, педагог и организатор науки, доктор медицинских наук (1979), профессор (1984). Заслуженный деятель науки Российской Федерации (1997). Почётный гражданин Челябинска (2009). Основатель и первый ректор УГМАДО (1981—2001).",17.12.1933,17.10.2020,86,Челябинск
"https://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D1%80%D0%BE%D0%B7%D0%BE%D0%B2,_%D0%98%D0%B3%D0%BE%D1%80%D1%8C_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Морозов, Игорь Алексеевич","Игорь Алексеевич Морозов (30 ноября 1955, Кинешма — 18 октября 2020[1], Москва) — советский и российский этнограф, фольклорист, специалист по истории и теории игры, социальному поведению, лингвистической антропологии. Кандидат филологических наук (1998), доктор исторических наук (2010), главный научный сотрудник Центра кросс-культурной психологии и этологии человека Института этнологии и антропологии РАН.",30.11.1955,18.10.2020,64,Москва
"https://ru.wikipedia.org/wiki/%D0%AD%D0%BF%D0%B5%D0%BB%D1%8C%D0%B1%D0%B0%D1%83%D0%BC,_%D0%98%D0%BB%D1%8C%D1%8F_%D0%9C%D0%B0%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Эпельбаум, Илья Марович","Илья Ма́рович Эпельба́ум (21 июля 1961 — 18 октября 2020, Москва) — российский режиссёр и сценарист, создатель московского театра кукол «Тень», инициатор проекта «Лиликанский театр». Супруг актрисы и режиссёра Майи Краснопольской. Лауреат премии «Золотая маска» (1997).",21.07.1961,18.10.2020,59,Москва
"https://ru.wikipedia.org/wiki/%D0%A1%D1%8B%D1%80%D1%87%D0%B8%D0%BD,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87","Сырчин, Павел Леонидович","Павел Леонидович Сырчин (7 ноября 1957, Губаха — 24 октября 2020, Пермь) — советский тяжелоатлет, чемпион СССР (1979), серебряный призёр чемпионата Европы (1979), чемпион мира (1979). Заслуженный мастер спорта СССР (1979).",07.11.1957,24.10.2020,62,Пермь
"https://ru.wikipedia.org/wiki/%D0%93%D1%80%D1%83%D0%B7%D0%B1%D0%B5%D1%80%D0%B3,_%D0%9B%D1%8E%D0%B4%D0%BC%D0%B8%D0%BB%D0%B0_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%BD%D0%B0","Грузберг, Людмила Александровна","Людми́ла Алекса́ндровна Гру́зберг (8 декабря 1936, Пермь — 28 октября 2020, там же[1]) — советский и российский лингвист-диалектолог, лексиколог, лексикограф, специалист по пермским говорам, автор и соавтор словарей и справочников русского языка.",08.12.1936,28.10.2020,83,Пермь
"https://ru.wikipedia.org/wiki/%D0%9A%D0%BE%D1%80%D0%BE%D1%81%D1%82%D0%B5%D0%BB%D1%91%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87","Коростелёв, Николай Борисович","Николай Борисович Коростелёв (22 декабря 1929, Москва — 29 октября 2020[1]) — советский и российский врач-гигиенист, историк медицины, москвовед, кандидат медицинских наук (1969), профессор 1-го МГМУ имени И. М. Сеченова[2], автор многих книг для детей и взрослых о природе и сохранении здоровья, а также научных публикаций в области истории медицины и методики её преподавания[3][4].",22.12.1929,29.10.2020,90,
"https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BC%D0%B1%D0%B5%D0%B7%D0%B0,_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Рембеза, Станислав Иванович","Станислав Иванович Рембеза (14 октября 1939, Воронеж — 29 октября 2020[1], там же) — российский учёный в области физики полупроводников, доктор физико-математических наук (1980), профессор (1983), заслуженный деятель науки РФ.",14.10.1939,29.10.2020,81,Воронеж
"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BD%D0%BE%D0%BC%D0%B0%D1%80%D1%91%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Пономарёв, Юрий Иванович","Юрий Иванович Пономарёв (10 июля 1946, Петрозаводск — 29 октября 2020, Петрозаводск[1]        ) — советский, российский хозяйственный и политический деятель, член Совета Федерации Федерального Собрания РФ (2001—2002), Заслуженный работник народного хозяйства Республики Карелия (2001).",10.07.1946,29.10.2020,74,Петрозаводск
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D1%8F%D1%80%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%A4%D0%B5%D0%BB%D0%B8%D0%BA%D1%81_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Маляренко, Феликс Васильевич","Фе́ликс Васи́льевич Маляре́нко (2 февраля 1951 — 29 октября 2020[1]) — российский поэт и прозаик, автор произведений для детей и юношества. Председатель Саратовского регионального отделения Российского союза писателей с 2017 по 2019 год.",02.02.1951,29.10.2020,69,
"https://ru.wikipedia.org/wiki/%D0%9C%D1%83%D1%81%D1%82%D0%B0%D1%84%D0%B8%D0%BD,_%D0%A3%D0%BB%D1%8C%D1%84%D0%B0%D1%82_%D0%9C%D0%B0%D0%BD%D1%81%D1%83%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Мустафин, Ульфат Мансурович","Ульфа́т Мансу́рович Муста́фин (башк. Мостафин Өлфәт Мансур улы; 4 мая 1959, Староихсаново, Башкирская АССР — 29 октября 2020, Москва) — российский государственный деятель, учёный. Кандидат технических наук. Глава администрации городского округа город Уфа с 29 октября 2018 по 29 октября 2020 года[1].",04.05.1959,29.10.2020,61,Москва
"https://ru.wikipedia.org/wiki/%D0%92%D0%B5%D0%B4%D0%B5%D1%80%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Ведерников, Александр Александрович","Алекса́ндр Алекса́ндрович Веде́рников (11 января 1964, Москва — 30 октября 2020, там же[1]) — советский и российский дирижёр. Заслуженный деятель искусств Российской Федерации (2007).",11.01.1964,30.10.2020,56,Москва
"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BB%D0%B8%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0","Филимонова, Галина Ивановна","Галина Ивановна Филимонова (15 октября 1944, Ленинград — 31 октября 2020, Санкт-Петербург) — актриса театра и кино, заслуженная артистка России (1993)[1].",15.10.1944,31.10.2020,76,Санкт-Петербург
"https://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BA%D1%81%D1%8E%D1%82%D0%B0,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Максюта, Николай Кириллович","Никола́й Кири́ллович Максю́та (26 мая 1947[1], Захаровка, Кировоградская область[1] — 1 ноября 2020[2], Москва[3][4] или Московская область[5][6]) — российский государственный и политический деятель. Глава администрации Волгоградской области (1997—2010).",26.05.1947,01.11.2020,73,Москва
"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%82%D0%B0%D1%88%D1%91%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Поташёв, Борис Иванович","Борис Иванович Поташёв (3 ноября 1947 — 1 ноября 2020, Петрозаводск[2]) — советский футболист, нападающий, ветеран карельского футбола, тренер[3]. В 1970 году выступал за московский ЦСКА, который в том сезоне стал чемпионом СССР. Привлекался на товарищеские матчи сборной РСФСР[4].",03.11.1947,01.11.2020,72,Петрозаводск
"https://ru.wikipedia.org/wiki/%D0%9A%D0%B0%D0%BC%D0%B5%D0%BD%D0%B5%D0%B2,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%9A%D0%B8%D1%80%D0%B8%D0%BB%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Каменев, Георгий Кириллович","Георгий Кириллович Каменев (16 марта 1960, Москва — 3 ноября 2020[1]        , там же) — российский математик, доктор физико-математических наук (2005), ведущий научный сотрудник ВЦ ФИЦ ИУ РАН, член Диссертационного совета ФУПМ МФТИ[2]. Также известен как священник, штатный клирик московского храма Богоявления Господня бывшего Богоявленского монастыря.",16.03.1960,03.11.2020,60,Москва
"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D0%B0%D0%B3%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87","Палагин, Сергей Вячеславович","Серге́й Вячесла́вович Пала́гин (26 марта 1968, Саратов, СССР — 6 ноября 2020[1], Краснодар, Россия) — российский военный лётчик, подполковник, участник боевых действий в ходе осетино-ингушского конфликта (октябрь — ноябрь 1992 года), Первой и Второй чеченских войн, антитеррористической операции в Дагестане (август — сентябрь 1999 года) и вооружённого конфликта в Южной Осетии (2008). Герой Российской Федерации (2004).",26.03.1968,06.11.2020,52,Краснодар
"https://ru.wikipedia.org/wiki/%D0%98%D0%B4%D1%80%D0%B8%D1%81%D0%BE%D0%B2,_%D0%A3%D0%BC%D0%B0%D1%80_%D0%AE%D1%81%D0%B8%D0%BF%D0%BE%D0%B2%D0%B8%D1%87","Идрисов, Умар Юсипович","Ума́р Юси́пович Идри́сов (тат. Ğөmər Yosıf uğlı İdrisov, Гомәр Йосыф улы Идрисов;1 января 1954 (1954-01-01), Горький, СССР — 8 ноября 2020, там же (Нижний Новгород), Россия[1]) — советский и российский мусульманский религиозный деятель. В 1993—2008 гг. — председатель Духовного управления мусульман Нижнего Новгорода и Нижегородской области (ДУМНО), заместитель председателя Духовного управления мусульман Европейской части России (ДУМЕР), сопредседатель Совета муфтиев России (СМР), полномочный представитель СМР в Приволжском федеральном округе, председатель Совета улемов ДУМНО, председатель Совета старейшин ДУМНО, президент Нижегородского центра мусульманской культуры (НЦМК), президент Фонда им. имама Абу Ханифы.",01.01.1954,08.11.2020,66,Нижний Новгород
"https://ru.wikipedia.org/wiki/%D0%95%D0%B2%D1%82%D1%83%D1%88%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Евтушенко, Юрий Григорьевич","Юрий Григорьевич Евтушенко (29 мая 1964, Новосибирск — 9 ноября 2020, Санкт-Петербург) — генерал-майор ВС РФ, начальник Центра по примирению враждующих сторон и контролю за перемещением беженцев в Сирии с января по июль 2018 года, заместитель командующего войсками Западного военного округа по военно-политической работе[2].",29.05.1964,09.11.2020,56,Санкт-Петербург
"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%82%D0%B0%D0%BF%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Потапов, Леонид Васильевич","Леони́д Васи́льевич Пота́пов (4 июля 1935, пос. Уакит, Баунтовский аймак, Бурят-Монгольская АССР, РСФСР, СССР — 12 ноября 2020, Улан-Удэ, Бурятия, Россия) — советский и российский государственный и политический деятель. Первый Президент Республики Бурятия с 8 июля 1994 по 10 июля 2007. Помощник руководителя Администрации Президента России с 2007 по 2009. Ведущий научный сотрудник отдела региональных социально-экономических исследований Бурятского научного центра СО РАН с 2009.",04.07.1935,12.11.2020,85,Улан-Удэ
"https://ru.wikipedia.org/wiki/%D0%92%D0%B8%D0%BA%D1%82%D1%8E%D0%BA,_%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Виктюк, Роман Григорьевич","Рома́н Григо́рьевич Виктю́к (укр. Роман Григорович Віктюк; 28 октября 1936, Львов, Польша — 17 ноября 2020[2], Москва, Россия) — советский, украинский и российский  театральный режиссёр и педагог, основатель и художественный руководитель Театра Романа Виктюка (1991—2020); народный артист Украины (2006), народный артист Российской Федерации (2009).",28.10.1936,17.11.2020,84,Москва
"https://ru.wikipedia.org/wiki/%D0%98%D0%BE%D1%84%D1%84%D0%B5,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%90%D0%B4%D0%BE%D0%BB%D1%8C%D1%84%D0%BE%D0%B2%D0%B8%D1%87","Иоффе, Григорий Адольфович",Григо́рий Адо́льфович Ио́ффе (3 апреля 1953 — 17 ноября 2020[2]) — украинский и российский политический деятель.,03.04.1953,17.11.2020,67,
