urls,names,bio
"https://ru.wikipedia.org/wiki/%D0%9E%D0%BD%D0%B4%D0%B0%D1%80,_%D0%A7%D1%8B%D0%BB%D0%B3%D1%8B%D1%87%D1%8B_%D0%A7%D0%B8%D0%BC%D0%B8%D1%82-%D0%94%D0%BE%D1%80%D0%B6%D1%83%D0%B5%D0%B2%D0%B8%D1%87","Ондар, Чылгычы Чимит-Доржуевич","Чылгычы Чимит-Доржуевич Ондар (16 ноября 1955 — 12 июня 2020[1]) — тувинский драматург, депутат Государственной думы третьего и четвёртого созывов."
"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D0%BB%D0%B0%D0%B3%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%92%D1%8F%D1%87%D0%B5%D1%81%D0%BB%D0%B0%D0%B2%D0%BE%D0%B2%D0%B8%D1%87","Палагин, Сергей Вячеславович",Региональные награды:
"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%80%D1%85%D0%BE%D0%BC%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Пархоменко, Павел Павлович","Па́вел Па́влович Пархо́менко (9 февраля 1923, Нежин — 5 мая 2020[1]) — советский и российский учёный, специалист в области технической диагностики и теории дискретных устройств, доктор технических наук, профессор, член-корреспондент АН СССР (1984), основатель и заведующий (1964—1993) лаборатории технической диагностики и отказоустойчивости Института проблем управления РАН[2], главный научный сотрудник ИПУ РАН. Автор более 100 научных работ, изобретений, патентов, внедрений в области технической диагностики и методов анализа и синтеза дискретных устройств."
"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%81%D0%B8%D0%BD,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Пасин, Владислав Сергеевич","прозаик, писатель,"
"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%83%D1%82%D0%BE%D0%B2,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Паутов, Анатолий Михайлович",
"https://ru.wikipedia.org/wiki/%D0%9F%D0%B0%D1%85%D0%BE%D0%BC%D0%BE%D0%B2,_%D0%90%D1%80%D1%82%D1%83%D1%80_%D0%98%D0%BD%D0%BD%D0%BE%D0%BA%D0%B5%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Пахомов, Артур Иннокентьевич","Арту́р Инноке́нтьевич Пахо́мов (16 февраля 1954, Антоновка — 14 октября 2020[1]) — советский и российский тренер по боксу. Старший тренер якутских ШВСМ и РСДЮСШ, главный тренер сборной команды Якутии, личный тренер таких титулованных российских боксёров, как Георгий Балакшин и Василий Егоров. Заслуженный тренер России (2001)."
"https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%BE%D1%82%D0%BA%D0%B8%D0%BD,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Плоткин, Михаил Владимирович","Михаи́л Влади́мирович Пло́ткин (чаще Миша Плоткин[1][2]; 20 апреля[3] 1944, Москва — 1 мая 2021, Москва) — советский музыкальный администратор, российский продюсер. Администратор вокально-инструментальных ансамблей (ВИА) «Весёлые ребята», «Самоцветы», «Лейся, песня» (также сооснователь), основатель и художественный руководитель ВИА «Надежда»."
"https://ru.wikipedia.org/wiki/%D0%9F%D0%BB%D0%BE%D1%82%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Плотников, Борис Григорьевич","Бори́с Григо́рьевич Пло́тников (2 апреля 1949, Невьянск, Свердловская область — 2 декабря 2020, Москва) — советский и российский актёр театра и кино, театральный педагог, артист дубляжа. Народный артист Российской Федерации (1998)[1]."
"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%BD%D0%BE%D0%BC%D0%B0%D1%80%D1%91%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Пономарёв, Юрий Иванович","Юрий Иванович Пономарёв (10 июля 1946, Петрозаводск — 29 октября 2020, Петрозаводск[1]	) — советский, российский хозяйственный и политический деятель, член Совета Федерации Федерального Собрания РФ (2001—2002), Заслуженный работник народного хозяйства Республики Карелия (2001)."
"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%82%D0%B0%D0%BF%D0%BE%D0%B2,_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Потапов, Леонид Васильевич","Леони́д Васи́льевич Пота́пов (4 июля 1935, пос. Уакит, Баунтовский аймак, Бурят-Монгольская АССР, РСФСР, СССР — 12 ноября 2020, Улан-Удэ, Бурятия, Россия) — советский и российский государственный и политический деятель. Первый Президент Республики Бурятия с 8 июля 1994 по 10 июля 2007. Помощник руководителя Администрации Президента России с 2007 по 2009. Ведущий научный сотрудник отдела региональных социально-экономических исследований Бурятского научного центра СО РАН с 2009."
"https://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%82%D0%B0%D1%88%D1%91%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Поташёв, Борис Иванович","Борис Иванович Поташёв (3 ноября 1947 — 1 ноября 2020, Петрозаводск[2]) — советский футболист, нападающий, ветеран карельского футбола, тренер[3]. В 1970 году выступал за московский ЦСКА, который в том сезоне стал чемпионом СССР. Привлекался на товарищеские матчи сборной РСФСР[4]."
"https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B8%D0%BD%D1%86,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%AF%D0%BA%D0%BE%D0%B2%D0%BB%D0%B5%D0%B2%D0%B8%D1%87","Принц, Виктор Яковлевич","Ви́ктор Я́ковлевич Принц (21 апреля 1950, Тавда, Свердловская область[1] — 24 июня 2021, Новосибирск, Новосибирская область[2]) — советский и российский физик, доктор физико-математических наук (2005), член-корреспондент РАН (2019)[5][6]. Специалист в области полупроводников и нанотехнологий. Занимался вопросами диагностики и контроля качества многослойных структур[5]. Разработал технологию создания трёхмерных наноструктур из планарных гетероструктур[7], состоящих из полупроводников, металлов, диэлектриков[8] и двумерных материалов. Инициировал работы по созданию самоформирующихся массивов трёхмерных наноструктур: монокристаллических нанонитей и нанокристаллов со встроенными металлическими наноиглами[5][9]."
"https://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%BE%D1%86%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%A2%D0%B0%D1%82%D1%8C%D1%8F%D0%BD%D0%B0_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D1%8C%D0%B5%D0%B2%D0%BD%D0%B0","Проценко, Татьяна Анатольевна","Татья́на Анато́льевна Проце́нко (в замужестве Войтюк; 8 апреля 1968[1], Москва — 19 мая 2021, Москва) — советская актриса, известная по роли Мальвины в фильме «Приключения Буратино» (1975)."
"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B4%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87","Радов, Александр Георгиевич","Алекса́ндр Гео́ргиевич Ра́дов (Вельш) (23 июля 1940 (1940-07-23), Ленинград — 16 апреля 2020, Москва) — советский и российский кинорежиссёр, сценарист, продюсер, журналист. Академик Международной академии телевидения и радио, член Союза писателей."
"https://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D1%81%D1%82%D0%BE%D1%80%D0%B3%D1%83%D0%B5%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Расторгуев, Валерий Николаевич","Вале́рий Никола́евич Расторгу́ев (8 сентября 1949, Калинин, СССР — 6 июля 2021, Москва, Россия [1]) — советский и российский философ и политолог."
"https://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BC%D0%B1%D0%B5%D0%B7%D0%B0,_%D0%A1%D1%82%D0%B0%D0%BD%D0%B8%D1%81%D0%BB%D0%B0%D0%B2_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Рембеза, Станислав Иванович","Станислав Иванович Рембеза (14 октября 1939, Воронеж — 29 октября 2020[1], там же) — российский учёный в области физики полупроводников, доктор физико-математических наук (1980), профессор (1983), заслуженный деятель науки РФ."
"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%B3%D0%B0%D1%87%D1%91%D0%B2,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87","Рогачёв, Михаил Борисович",Премия фонда имени Д. С. Лихачева (2013)
"https://ru.wikipedia.org/wiki/%D0%A0%D0%BE%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%98%D0%BE%D1%81%D0%B8%D1%84_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Романовский, Иосиф Владимирович","Романо́вский Ио́сиф Влади́мирович (10 декабря 1935, Ленинград — 24 февраля 2021, Санкт-Петербург) — советский и российский математик и программист, доктор физико-математических наук, профессор, заведующий кафедрой исследования операций математико-механического факультета СПбГУ. Автор большого количества научных публикаций и книг[1]."
"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D0%BE%D0%B9%D0%BB%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Самойлов, Александр Владимирович","Александр Владимирович Самойлов (29 октября 1952, Кемерово — 9 декабря 2020, Москва) — советский и российский актёр театра и кино. Заслуженный артист Российской Федерации (1997)[1]."
"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D0%BD%D0%B0%D1%80%D0%B4,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87","Севенард, Юрий Константинович","Ю́рий Константи́нович Севена́рд (29 июня 1935, Восточно-Казахстанская область — 23 июня 2021) — советский и российский гидростроитель, депутат Государственной думы Российской Федерации 1—2-го созывов."
"https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BB%D0%B5%D0%B7%D0%BD%D0%B5%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Селезнев, Николай Николаевич","Никола́й Никола́евич Селезнев (18 мая 1971, Москва — 13 мая 2021, там же) — российский историк, востоковед, исследователь сирийской и арабо-христианской культур и специалист по истории и богословию Ассирийской церкви Востока. Доктор филологических наук, ведущий научный сотрудник института классического Востока и античности НИУ ВШЭ."
https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B0%D1%84%D0%B8%D0%BC_(%D0%93%D0%BB%D1%83%D1%88%D0%B0%D0%BA%D0%BE%D0%B2),Серафим (Глушаков),"Епи́скоп Серафи́м (в миру Фёдор Миха́йлович Глушако́в; 19 марта 1969, Караганда, Казахская ССР — 9 июня 2020, Самара) — епископ Русской православной церкви на покое[1], бывший епископ Анадырский и Чукотский (2011—2015)."
"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B4%D0%BE%D1%80%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D0%BD%D1%82%D0%B8%D0%BD_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Сидоров, Валентин Михайлович","Валенти́н Миха́йлович Си́доров (5 мая 1928, д. Сорокопенье, Тверская губерния — 9 января 2021[1], Москва) — советский, российский художник-живописец, мастер пейзажа, педагог. Член Президиума РАХ (1988—2009). Академик АХ СССР (1988; член-корреспондент 1975). Народный художник СССР (1988). Народный художник Украины (2004). Лауреат Государственной премии СССР (1984), Государственной премии РСФСР имени И. Е. Репина (1974) и Государственной премий Российской Федерации (1997)."
"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BB%D1%8C%D1%87%D1%83%D0%BA,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Сильчук, Геннадий Викторович","Геннадий Викторович Сильчук (Жаров) (13 июня 1949 — 20 июля 2021, Москва) — советский и российский певец, автор песен в жанре русский шансон."
"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D0%B4%D0%B0%D0%BB%D0%BE%D0%B2%D1%81%D0%BA%D0%B8%D0%B9,_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D0%B8%D0%B9_%D0%A5%D0%B0%D0%B8%D0%BC%D0%BE%D0%B2%D0%B8%D1%87","Синдаловский, Григорий Хаимович",Григо́рий Ха́имович Синдало́вский (7 февраля 1928 (1928-02-07) — 7 апреля 2020) — советский и российский математик.
"https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BD%D1%8F%D0%BA%D0%B8%D0%BD,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Синякин, Сергей Николаевич",Международная литературная премия в области фантастики имени Аркадия и Бориса Стругацких (2000)
"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%B8%D1%80%D0%BD%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B4%D0%B5%D0%BF%D1%83%D1%82%D0%B0%D1%82)","Смирнов, Александр Александрович (депутат)","Александр Александрович Смирнов (26 апреля 1958, Коканд, Ферганская область — 21 июля 2021, Кисловодск, Ставропольский край) — российский политик, депутат Государственной думы 6 созыва (фракция ЛДПР), бывший вице-губернатор Петербурга."
"https://ru.wikipedia.org/wiki/%D0%A1%D0%BC%D0%BE%D1%80%D1%87%D0%BA%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%93%D0%B0%D0%B2%D1%80%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87","Сморчков, Николай Гаврилович","Николай Гаврилович Сморчков (9 августа 1930, село Иваньково, Ивановская область, СССР — 5 марта 2021[1], Москва, Россия) — советский и российский киноактёр."
"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%B5%D1%84%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%91%D0%BE%D1%80%D0%B8%D1%81%D0%BE%D0%B2%D0%B8%D1%87","Стефанович, Александр Борисович","Алекса́ндр Бори́сович Стефано́вич (13 декабря 1944, Ленинград — 13 июля 2021[1], Москва) — советский и российский кинорежиссёр, писатель, сценарист, актёр, заслуженный деятель искусств Российской Федерации (2003)[2]."
"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D0%BE%D0%BB%D1%8F%D1%80%D0%BE%D0%B2,_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80_%D0%9B%D0%B5%D0%BE%D0%BD%D1%82%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Столяров, Александр Леонтьевич","Александр Леонтьевич Столяров (20 сентября 1945 — 11 декабря 2020) — солист ансамбля песни и пляски ТОФ, заслуженный артист РСФСР (1985), народный артист РФ (2000)."
"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%80%D0%B0%D1%85%D0%BE%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87","Страхов, Геннадий Николаевич","Геннадий Николаевич Страхов (1 ноября 1944 (1944-11-01), Москва, РСФСР, СССР — 30 декабря 2020, Москва, Россия[1]) — советский борец вольного стиля, серебряный призёр олимпийских игр, чемпион мира, двукратный чемпион Европы, неоднократный чемпион и призёр чемпионатов СССР. Заслуженный мастер спорта СССР (1970)[2]."
"https://ru.wikipedia.org/wiki/%D0%A1%D1%82%D1%83%D0%B4%D0%B5%D0%BD%D0%B5%D1%86%D0%BA%D0%B8%D0%B9,_%D0%9C%D0%B8%D1%85%D0%B0%D0%B8%D0%BB_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Студенецкий, Михаил Владимирович",
"https://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BB%D0%B8%D0%BC%D0%BE%D0%B2,_%D0%9A%D0%BB%D0%B8%D0%BC_%D0%A2%D0%B8%D0%BC%D0%BE%D1%84%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Сулимов, Клим Тимофеевич","Клим Тимофе́евич Сули́мов (19 февраля 1931, Москва — 5 августа 2021, Москва) — советский и российский биолог. Специалист в области одорологии и кинологии, автор породы шалайка (предыдущее название — собака Сулимова)."
"https://ru.wikipedia.org/wiki/%D0%A1%D1%8B%D1%80%D1%87%D0%B8%D0%BD,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%9B%D0%B5%D0%BE%D0%BD%D0%B8%D0%B4%D0%BE%D0%B2%D0%B8%D1%87","Сырчин, Павел Леонидович","Павел Леонидович Сырчин (7 ноября 1957, Губаха — 24 октября 2020, Пермь) — советский тяжелоатлет, чемпион СССР (1979), серебряный призёр чемпионата Европы (1979), чемпион мира (1979). Заслуженный мастер спорта СССР (1979)."
"https://ru.wikipedia.org/wiki/%D0%A2%D0%B0%D1%80%D0%B0%D1%81%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D0%BC%D0%B5%D0%B4%D0%B8%D0%BA)","Тарасов, Николай Иванович (медик)","Николай Иванович Тарасов (17 декабря 1933, Мартино, Уральская область — 17 октября 2020, Челябинск) — советский и российский учёный-хирург и уролог, педагог и организатор науки, доктор медицинских наук (1979), профессор (1984). Заслуженный деятель науки Российской Федерации (1997). Почётный гражданин Челябинска (2009). Основатель и первый ректор УГМАДО (1981—2001)."
"https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B5%D1%82%D1%8C%D1%8F%D0%BA%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B3%D0%B5%D0%BD%D0%B5%D1%80%D0%B0%D0%BB-%D0%BC%D0%B0%D0%B9%D0%BE%D1%80)","Третьяков, Валерий Михайлович (генерал-майор)","Валерий Михайлович Третьяков (5 сентября 1944, Омск — 13 октября 2020, Челябинск) — сотрудник органов госбезопасности, народный депутат Верховного Совета Казахской ССР XII созыва (1990–1991), генерал-майор."
"https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8%D1%84%D0%BE%D0%BD%D0%BE%D0%B2,_%D0%93%D0%B5%D0%BD%D0%BD%D0%B0%D0%B4%D0%B8%D0%B9_%D0%A4%D1%91%D0%B4%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Трифонов, Геннадий Фёдорович","Геннадий Фёдорович Три́фонов (10 ноября 1938, Чебоксарский район, Чувашская АССР — 15 декабря 2020[1], Чебоксары, Чувашская Республика) — советский и российский философ и историк геологии, кандидат геолого-минералогических наук (1972), доктор философских наук (1997), профессор (2000)[2], специалист по вопросам философии науки[3]."
"https://ru.wikipedia.org/wiki/%D0%A2%D1%80%D1%83%D1%88%D0%BA%D0%B8%D0%BD,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87","Трушкин, Анатолий Алексеевич","Анато́лий Алексе́евич Тру́шкин (28 октября 1941, Челябинск — 9 июня 2020, Москва[1]) — советский и российский писатель-сатирик, сценарист и телеведущий."
"https://ru.wikipedia.org/wiki/%D0%A2%D1%83%D0%B7%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Тузов, Юрий Васильевич","Юрий Васильевич Тузо́в (26 мая 1953, Новоалександровская, Ставропольский край — 15 декабря 2020, Мытищи, Московская область) — российский актёр театра и кино. Член Союза кинематографистов Российской Федерации (с 2019)."
"https://ru.wikipedia.org/wiki/%D0%A3%D1%80%D0%B8%D1%86%D0%BA%D0%B8%D0%B9,_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B9_%D0%9D%D0%B0%D1%83%D0%BC%D0%BE%D0%B2%D0%B8%D1%87","Урицкий, Андрей Наумович","Андре́й Нау́мович Ури́цкий (25 апреля 1961, Ленинград — 27 мая 2021) — российский писатель, литературный критик."
"https://ru.wikipedia.org/wiki/%D0%A3%D1%80%D1%8B%D0%B2%D0%B0%D0%B5%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87","Урываев, Сергей Александрович","Серге́й Алекса́ндрович Урыва́ев (8 декабря 1947, Ленинград — 12 июня 2021, Санкт-Петербург) — российский пианист и музыкальный педагог, профессор Санкт-Петербургской консерватории, заслуженный артист России (2003)."
"https://ru.wikipedia.org/wiki/%D0%A3%D1%82%D0%BA%D0%B8%D0%BD,_%D0%90%D0%BD%D0%B0%D1%82%D0%BE%D0%BB%D0%B8%D0%B9_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%B8%D1%87_(%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D0%BA,_1944%E2%80%942020)","Уткин, Анатолий Иванович (историк, 1944—2020)","Анато́лий Ива́нович У́ткин (5 июня 1944, Москва — 21 июня 2020, Москва) — советский и российский историк, специалист в области политической истории России. Доктор исторических наук (1990), профессор (1994). Заведующий кафедрой истории ИППК МГУ."
https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D0%BE%D1%84%D0%B0%D0%BD_(%D0%90%D1%88%D1%83%D1%80%D0%BA%D0%BE%D0%B2),Феофан (Ашурков),"Митрополи́т Феофа́н (в миру Ива́н Андре́евич Ашурко́в; 21 мая 1947, Дмитриев-Льговский, Курская область, РСФСР, СССР — 20 ноября 2020, Москва, Россия) — епископ Русской православной церкви, митрополит Казанский и Татарстанский (2015—2020). Ранее последовательно занимал ряд иных архиерейских кафедр в России, в 1993—1999 годы заместитель председателя Отдела внешних церковных сношений Московского патриархата. Член Общественной палаты Российской Федерации в 2006—2010 годах."
"https://ru.wikipedia.org/wiki/%D0%A4%D0%B5%D1%80%D1%80%D0%BE%D0%BD%D0%B8,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%AD%D0%BD%D1%80%D0%B8%D0%BA%D0%BE%D0%B2%D0%B8%D1%87","Феррони, Виктор Энрикович","Виктор Энрикович Феррони (1 сентября 1938 — 24 мая 2020, Москва, Россия[1]) — цирковой акробат-прыгун, клоун, жонглёр, музыкальный эксцентрик, сын Энрико Орациевича Феррони."
"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%B4%D0%B0%D1%80%D0%BE%D0%B2,_%D0%90%D1%81%D0%BB%D0%B0%D0%BD_%D0%AD%D0%B4%D0%B8%D0%BA%D0%BE%D0%B2%D0%B8%D1%87","Фидаров, Аслан Эдикович","Заслуженный тренер России 2018г., Отличник физической культуры и спорта РФ, Мастер спорта СССР, Мастер спорта международного класса РФ"
"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BB%D0%B0%D1%82%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87_(%D0%BC%D0%B5%D0%B4%D0%B8%D0%BA)","Филатов, Николай Николаевич (медик)","Никола́й Никола́евич Фила́тов (28 мая 1954, Северо-Задонск — 4 февраля 2021, Москва[1]) — советский и российский учёный, профессор, доктор медицинских наук, член-корреспондент РАН c 2016 года. Заместитель директора по науке НИИ вакцин и сывороток имени Мечникова, заведующий кафедрой эпидемиологии Сеченовского университета. С конца 1980-х годов до 2012 года — главный санитарный врач Москвы[1][2]."
"https://ru.wikipedia.org/wiki/%D0%A4%D0%B8%D0%BB%D0%B8%D0%BC%D0%BE%D0%BD%D0%BE%D0%B2%D0%B0,_%D0%93%D0%B0%D0%BB%D0%B8%D0%BD%D0%B0_%D0%98%D0%B2%D0%B0%D0%BD%D0%BE%D0%B2%D0%BD%D0%B0","Филимонова, Галина Ивановна","Галина Ивановна Филимонова (15 октября 1944, Ленинград — 31 октября 2020, Санкт-Петербург) — актриса театра и кино, заслуженная артистка России (1993)[1]."
"https://ru.wikipedia.org/wiki/%D0%A4%D0%BE%D1%80%D1%82%D0%BE%D0%B2,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%95%D0%B2%D0%B3%D0%B5%D0%BD%D1%8C%D0%B5%D0%B2%D0%B8%D1%87","Фортов, Владимир Евгеньевич","Влади́мир Евге́ньевич Фо́ртов (23 января 1946, Ногинск, Московская область — 29 ноября 2020, Москва) — советский и российский физик, академик РАН (1991, член-корреспондент АН СССР с 1987). Президент Российской академии наук с 29 мая 2013 по 23 марта 2017."
